"Time","Temperature_Interieur_Sud.mean","Temperature_Interieur_Nord.mean","Temperature_E4000.mean","Temperature_ressentie_E4000.mean","Station_Meteo_Text","Mur_Temp_1_1.mean"
"2023-02-19-17",21.6133333333333,19.5625,22.6083333333333,22.6083333333333,12.9916666666667,17.7875
"2023-02-19-18",21.9033333333333,19.5433333333333,22.4916666666667,22.4916666666667,11.825,17.8066666666667
"2023-02-19-19",22.0633333333333,19.5808333333333,22.4166666666667,22.4166666666667,10.925,17.8675
"2023-02-19-20",22.1216666666667,19.635,22.3666666666667,22.3666666666667,9.825,17.91
"2023-02-19-21",22.055,19.665,22.3,22.3,8.91666666666667,17.8941666666667
"2023-02-19-22",21.9083333333333,19.66,22.2083333333333,22.2083333333333,8.9,17.8725
"2023-02-19-23",21.7316666666667,19.6508333333333,22.1916666666667,22.1916666666667,8.76666666666667,17.81
"2023-02-20-00",21.5466666666667,19.6475,22.1416666666667,22.1416666666667,8.46666666666667,17.745
"2023-02-20-01",21.3616666666667,19.6375,22.1083333333333,22.1083333333333,8.51666666666667,17.6833333333333
"2023-02-20-02",21.1733333333333,19.6916666666667,22.175,22.175,8.56666666666667,17.65
"2023-02-20-03",21.0383333333333,19.7641666666667,22.2583333333333,22.2583333333333,8.61666666666667,17.6241666666667
"2023-02-20-04",20.9083333333333,19.7991666666667,22.3,22.3,8.375,17.59
"2023-02-20-05",20.7766666666667,19.8266666666667,22.3,22.3,8.15,17.575
"2023-02-20-06",20.645,19.8608333333333,22.3083333333333,22.3083333333333,7.6,17.5466666666667
"2023-02-20-07",20.5616666666667,19.9333333333333,22.3666666666667,22.3666666666667,7.025,17.53
"2023-02-20-08",20.5333333333333,20,22.5083333333333,22.5083333333333,7.33333333333333,17.53
"2023-02-20-09",20.71,20.1116666666667,22.8833333333333,22.8833333333333,8.79166666666667,17.5825
"2023-02-20-10",20.9,20.2358333333333,23.1666666666667,23.1666666666667,12.9583333333333,17.605
"2023-02-20-11",20.9483333333333,20.1575,23.1583333333333,23.1583333333333,15.1166666666667,17.6366666666667
"2023-02-20-12",20.8583333333333,19.9016666666667,22.9833333333333,22.9833333333333,16.725,17.6466666666667
"2023-02-20-13",21.2166666666667,20.0008333333333,23.3,23.3,18.575,17.6825
"2023-02-20-14",21.685,20.0691666666667,23.4,23.4,20.325,17.85
"2023-02-20-15",22.115,20.2808333333333,23.4,23.4,19.725,18.0516666666667
"2023-02-20-16",22.8683333333333,20.7333333333333,23.9166666666667,23.9166666666667,19.15,18.7625
"2023-02-20-17",23.29,20.6483333333333,23.8,23.8,16.1583333333333,19.0433333333333
"2023-02-20-18",23.4816666666667,20.4391666666667,23.4083333333333,23.4083333333333,12.6083333333333,19.0091666666667
"2023-02-20-19",23.5883333333333,20.3383333333333,23.175,23.175,10.175,19.0033333333333
"2023-02-20-20",23.62,20.2725,23.1083333333333,23.1083333333333,8.5,18.96
"2023-02-20-21",23.57,20.2466666666667,23.0583333333333,23.0583333333333,7.075,18.8975
"2023-02-20-22",23.4666666666667,20.2025,23.025,23.025,6.3,18.7908333333333
"2023-02-20-23",23.3333333333333,20.1508333333333,23.0166666666667,23.0166666666667,5.525,18.6525
"2023-02-21-00",23.1366666666667,20.0683333333333,22.8666666666667,22.8666666666667,4.875,18.4983333333333
"2023-02-21-01",22.92,20.0133333333333,22.8916666666667,22.8916666666667,4.40833333333333,18.32
"2023-02-21-02",22.7283333333333,19.9933333333333,22.95,22.95,4.04166666666667,18.1558333333333
"2023-02-21-03",22.5633333333333,20.0008333333333,23.05,23.05,3.675,17.985
"2023-02-21-04",22.395,19.99,23.0833333333333,23.0833333333333,2.88333333333333,17.8308333333333
"2023-02-21-05",22.2916666666667,20.0366666666667,23.2166666666667,23.2166666666667,2.64166666666667,17.69
"2023-02-21-06",22.1816666666667,20.0975,23.3333333333333,23.3333333333333,2.075,17.5516666666667
"2023-02-21-07",22.0416666666667,20.1666666666667,23.4,23.4,2.23333333333333,17.4433333333333
"2023-02-21-08",21.9133333333333,20.2125,23.4916666666667,23.4916666666667,2.95833333333333,17.3258333333333
"2023-02-21-09",21.5866666666667,20.1966666666667,23.3833333333333,23.3833333333333,6.16666666666667,17.2508333333333
"2023-02-21-10",20.845,19.9308333333333,22.9,22.9,12.0916666666667,17.1016666666667
"2023-02-21-11",20.6458333333333,19.8508333333333,22.925,22.925,14.35,16.9975
"2023-02-21-12",20.6166666666667,19.7966666666667,23.05,23.05,16.6083333333333,16.97
"2023-02-21-13",20.705,19.7558333333333,22.925,22.925,17.9416666666667,16.9783333333333
"2023-02-21-14",21.075,19.7733333333333,23.0083333333333,23.0083333333333,18.8333333333333,17.1175
"2023-02-21-15",21.7133333333333,20.0908333333333,23.4333333333333,23.4333333333333,18.9,17.3791666666667
"2023-02-21-16",22.2216666666667,20.16,23.475,23.475,17.9916666666667,17.8541666666667
"2023-02-21-17",22.5733333333333,20.1666666666667,23.425,23.425,15.5666666666667,18.1925
"2023-02-21-18",22.875,20.165,23.3166666666667,23.3166666666667,13.1166666666667,18.26
"2023-02-21-19",23.0916666666667,20.2316666666667,23.3,23.3,11.975,18.38
"2023-02-21-20",23.1416666666667,20.3033333333333,23.275,23.275,11,18.465
"2023-02-21-21",23.0616666666667,20.3108333333333,23.1333333333333,23.1333333333333,10.125,18.5008333333333
"2023-02-21-22",22.8883333333333,20.2891666666667,23.1,23.1,9.3,18.4791666666667
"2023-02-21-23",22.6933333333333,20.2508333333333,23.0916666666667,23.0916666666667,8.70833333333333,18.4191666666667
"2023-02-22-00",22.4883333333333,20.2416666666667,23.0916666666667,23.0916666666667,7.59166666666667,18.3358333333333
"2023-02-22-01",22.305,20.2425,23.0916666666667,23.0916666666667,6.39166666666667,18.2358333333333
"2023-02-22-02",22.0983333333333,20.2533333333333,23.1,23.1,5.79166666666667,18.13
"2023-02-22-03",21.945,20.3166666666667,23.1416666666667,23.1416666666667,4.98333333333333,18.0333333333333
"2023-02-22-04",21.8316666666667,20.3783333333333,23.2833333333333,23.2833333333333,4.175,17.9325
"2023-02-22-05",21.73,20.415,23.35,23.35,4.20833333333333,17.8241666666667
"2023-02-22-06",21.6133333333333,20.4566666666667,23.4666666666667,23.4666666666667,3.55833333333333,17.7266666666667
"2023-02-22-07",21.515,20.485,23.5333333333333,23.5333333333333,3.71666666666667,17.6291666666667
"2023-02-22-08",21.4483333333333,20.4883333333333,23.575,23.575,4.91666666666667,17.5366666666667
"2023-02-22-09",21.4,20.505,23.6333333333333,23.6333333333333,6.575,17.4675
"2023-02-22-10",21.3433333333333,20.4741666666667,23.725,23.725,7.65,17.4008333333333
"2023-02-22-11",21.2883333333333,20.45,23.7166666666667,23.7166666666667,8.78333333333333,17.36
"2023-02-22-12",21.2166666666667,20.4116666666667,23.75,23.75,9.5,17.35
"2023-02-22-13",21.2133333333333,20.4275,23.8083333333333,23.8083333333333,10.65,17.37
"2023-02-22-14",21.2566666666667,20.4883333333333,23.8666666666667,23.8666666666667,11.5416666666667,17.4266666666667
"2023-02-22-15",21.28,20.5333333333333,23.975,23.975,11.8166666666667,17.5233333333333
"2023-02-22-16",21.3216666666667,20.5983333333333,24.05,24.05,11.8083333333333,17.6466666666667
"2023-02-22-17",21.3383333333333,20.6633333333333,24.0583333333333,24.0583333333333,10.9333333333333,17.7733333333333
"2023-02-22-18",21.3416666666667,20.715,24.0833333333333,24.0833333333333,10.2333333333333,17.8825
"2023-02-22-19",21.3583333333333,20.7816666666667,24.1,24.1,9.75,17.9908333333333
"2023-02-22-20",21.3516666666667,20.835,24.0916666666667,24.0916666666667,9.375,18.0708333333333
"2023-02-22-21",21.3066666666667,20.86,24.0416666666667,24.0416666666667,8.625,18.135
"2023-02-22-22",21.235,20.86,23.95,23.95,8.175,18.1616666666667
"2023-02-22-23",21.1566666666667,20.8583333333333,23.95,23.95,8.18333333333333,18.18
"2023-02-23-00",21.095,20.8583333333333,23.9083333333333,23.9083333333333,7.875,18.1733333333333
"2023-02-23-01",21.0383333333333,20.8616666666667,23.875,23.875,7.11666666666667,18.1575
"2023-02-23-02",20.9633333333333,20.84,23.8333333333333,23.8333333333333,6.375,18.14
"2023-02-23-03",20.9133333333333,20.825,23.8166666666667,23.8166666666667,6.05,18.1
"2023-02-23-04",20.835,20.8,23.8,23.8,5.94166666666667,18.0425
"2023-02-23-05",20.7533333333333,20.7633333333333,23.7666666666667,23.7666666666667,5.19166666666667,17.9725
"2023-02-23-06",20.675,20.71,23.7,23.7,4.325,17.8966666666667
"2023-02-23-07",20.6166666666667,20.6733333333333,23.7083333333333,23.7083333333333,4.21666666666667,17.8116666666667
"2023-02-23-08",20.6,20.6266666666667,23.75,23.75,4.55833333333333,17.7308333333333
"2023-02-23-09",20.4175,20.4858333333333,23.4416666666667,23.4416666666667,6.30833333333333,17.6408333333333
"2023-02-23-10",20.1908333333333,20.3241666666667,23.25,23.25,10.025,17.515
"2023-02-23-11",19.9991666666667,20.1533333333333,23.0833333333333,23.0916666666667,14.9,17.4475
"2023-02-23-12",19.8683333333333,19.9525,23.0416666666667,23.0416666666667,16.1583333333333,17.3983333333333
"2023-02-23-13",19.8966666666667,19.7908333333333,23.025,23.025,15.975,17.3641666666667
"2023-02-23-14",20.1141666666667,19.6875,23.0166666666667,23.025,15.2833333333333,17.4408333333333
"2023-02-23-15",20.4733333333333,19.6566666666667,23.05,23.05,17.5916666666667,17.565
"2023-02-23-16",20.7233333333333,19.7541666666667,23.0583333333333,23.0583333333333,16.6166666666667,17.8158333333333
"2023-02-23-17",20.76,19.7958333333333,22.8333333333333,22.8333333333333,14.075,17.9125
"2023-02-23-18",20.8416666666667,19.785,22.7166666666667,22.7166666666667,12.4166666666667,18.0025
"2023-02-23-19",20.9533333333333,19.8533333333333,22.6833333333333,22.6833333333333,11.775,18.1058333333333
"2023-02-23-20",21.015,19.9425,22.6916666666667,22.6916666666667,11.1833333333333,18.165
"2023-02-23-21",20.9833333333333,20,22.625,22.625,10.4166666666667,18.2016666666667
"2023-02-23-22",20.9316666666667,20.0683333333333,22.6083333333333,22.6083333333333,9.33333333333333,18.2075
"2023-02-23-23",20.865,20.135,22.6,22.6,8.50833333333333,18.1991666666667
"2023-02-24-00",20.8166666666667,20.2483333333333,22.7166666666667,22.7166666666667,7.78333333333333,18.1791666666667
"2023-02-24-01",20.74,20.3125,22.7,22.7,7.11666666666667,18.1675
"2023-02-24-02",20.6733333333333,20.3816666666667,22.7583333333333,22.7583333333333,6.9,18.1225
"2023-02-24-03",20.5983333333333,20.4383333333333,22.8,22.8,6.14166666666667,18.0741666666667
"2023-02-24-04",20.495,20.4691666666667,22.7916666666667,22.7916666666667,5.45833333333333,18.0108333333333
"2023-02-24-05",20.3716666666667,20.44,22.7416666666667,22.7416666666667,5.04166666666667,17.9233333333333
"2023-02-24-06",20.2275,20.3841666666667,22.7083333333333,22.7083333333333,5.2,17.8075
"2023-02-24-07",20.0891666666667,20.3275,22.7,22.7,5.3,17.6991666666667
"2023-02-24-08",19.9716666666667,20.2758333333333,22.6916666666667,22.6916666666667,6.2,17.5766666666667
"2023-02-24-09",19.885,20.2033333333333,22.7,22.7,8.15,17.4758333333333
"2023-02-24-10",19.8908333333333,20.1533333333333,22.7833333333333,22.7833333333333,13.15,17.4
"2023-02-24-11",19.9158333333333,20.1041666666667,22.8333333333333,22.8333333333333,16.15,17.36
"2023-02-24-12",19.9541666666667,20.0816666666667,22.8833333333333,22.8833333333333,17.525,17.3766666666667
"2023-02-24-13",20.1041666666667,20.1008333333333,22.9,22.9,17.0583333333333,17.42
"2023-02-24-14",20.5025,20.2116666666667,23.0416666666667,23.0416666666667,20.0583333333333,17.5425
"2023-02-24-15",20.91,20.2825,23.1,23.1,20.125,17.7525
"2023-02-24-16",21.1566666666667,20.3225,23.1083333333333,23.1083333333333,17.1583333333333,17.9108333333333
"2023-02-24-17",21.49,20.4458333333333,23.1,23.1,15.7083333333333,18.1108333333333
"2023-02-24-18",21.745,20.57,23.1083333333333,23.1083333333333,14.4416666666667,18.3233333333333
"2023-02-24-19",21.92,20.7266666666667,23.1666666666667,23.1666666666667,12.9833333333333,18.5133333333333
"2023-02-24-20",21.97,20.825,23.1583333333333,23.1583333333333,11.0333333333333,18.6525
"2023-02-24-21",21.9033333333333,20.865,23.1,23.1,9.625,18.7341666666667
"2023-02-24-22",21.8033333333333,20.8883333333333,23.1,23.1,8.775,18.7575
"2023-02-24-23",21.655,20.885,23.075,23.075,8.40833333333333,18.7366666666667
"2023-02-25-00",21.4833333333333,20.8766666666667,23,23,8.69166666666667,18.6783333333333
"2023-02-25-01",21.3383333333333,20.8583333333333,23,23,8.90833333333333,18.6058333333333
"2023-02-25-02",21.2066666666667,20.8783333333333,23.0083333333333,23.0083333333333,9.49166666666667,18.525
"2023-02-25-03",21.0633333333333,20.8666666666667,23,23,9.5,18.4625
"2023-02-25-04",20.9383333333333,20.8516666666667,23.0083333333333,23.0083333333333,9.125,18.4025
"2023-02-25-05",20.8116666666667,20.805,22.95,22.95,8.8,18.3325
"2023-02-25-06",20.71,20.7666666666667,22.9,22.9,8.41666666666667,18.295
"2023-02-25-07",20.59,20.7316666666667,22.9,22.9,8.36666666666667,18.2283333333333
"2023-02-25-08",20.4808333333333,20.7116666666667,22.9,22.9,8.5,18.1608333333333
"2023-02-25-09",20.3825,20.6516666666667,22.8833333333333,22.8833333333333,8.625,18.1
"2023-02-25-10",20.2766666666667,20.6083333333333,22.875,22.875,8.94166666666667,18.0433333333333
"2023-02-25-11",20.1933333333333,20.58,22.825,22.825,9.38333333333333,17.9958333333333
"2023-02-25-12",20.1175,20.545,22.8416666666667,22.8416666666667,9.94166666666667,17.9575
"2023-02-25-13",20.0708333333333,20.54,22.8833333333333,22.8833333333333,10.7333333333333,17.9475
"2023-02-25-14",20.0608333333333,20.5466666666667,22.9166666666667,22.9166666666667,11.1166666666667,17.9716666666667
"2023-02-25-15",20.0783333333333,20.5866666666667,22.9666666666667,22.9666666666667,11.9416666666667,18.0166666666667
"2023-02-25-16",20.0958333333333,20.62,23,23,11.5666666666667,18.0766666666667
"2023-02-25-17",20.1291666666667,20.6533333333333,23.0166666666667,23.0166666666667,10.9166666666667,18.1425
"2023-02-25-18",20.1433333333333,20.6716666666667,23.0166666666667,23.0166666666667,10.475,18.1883333333333
"2023-02-25-19",20.135,20.665,22.975,22.975,9.05833333333333,18.2225
"2023-02-25-20",20.1166666666667,20.6666666666667,22.9083333333333,22.9083333333333,8.55,18.2275
"2023-02-25-21",20.0808333333333,20.6516666666667,22.9,22.9,8.26666666666667,18.195
"2023-02-25-22",20.0183333333333,20.6133333333333,22.8583333333333,22.8583333333333,7.84166666666667,18.1275
"2023-02-25-23",19.94,20.5733333333333,22.7916666666667,22.7916666666667,7.46666666666667,18.065
"2023-02-26-00",19.8691666666667,20.5366666666667,22.7916666666667,22.7916666666667,7.04166666666667,17.9966666666667
"2023-02-26-01",19.7783333333333,20.4916666666667,22.7583333333333,22.7583333333333,7.01666666666667,17.9016666666667
"2023-02-26-02",19.7125,20.4583333333333,22.775,22.775,6.65,17.8241666666667
"2023-02-26-03",19.6783333333333,20.4108333333333,22.75,22.75,5.99166666666667,17.7266666666667
"2023-02-26-04",19.5766666666667,20.3508333333333,22.6583333333333,22.6583333333333,5.53333333333333,17.6175
"2023-02-26-05",19.48,20.2616666666667,22.6333333333333,22.6333333333333,5.26666666666667,17.5266666666667
"2023-02-26-06",19.3816666666667,20.1966666666667,22.5916666666667,22.5916666666667,4.425,17.405
"2023-02-26-07",19.3091666666667,20.1316666666667,22.575,22.575,4.11666666666667,17.2833333333333
"2023-02-26-08",19.205,20.0466666666667,22.5083333333333,22.5083333333333,4.91666666666667,17.1583333333333
"2023-02-26-09",19.1133333333333,19.9366666666667,22.4416666666667,22.4416666666667,5.36666666666667,17.0216666666667
"2023-02-26-10",19.0483333333333,19.8458333333333,22.4583333333333,22.4583333333333,5.76666666666667,16.8908333333333
"2023-02-26-11",19.0075,19.7516666666667,22.575,22.575,6.29166666666667,16.8075
"2023-02-26-12",18.9225,19.6333333333333,22.5916666666667,22.5916666666667,5.98333333333333,16.705
"2023-02-26-13",18.9141666666667,19.5675,22.675,22.675,6.54166666666667,16.6275
"2023-02-26-14",18.9266666666667,19.4841666666667,22.9583333333333,22.9583333333333,5.96666666666667,16.5458333333333
"2023-02-26-15",18.9441666666667,19.4366666666667,23.0916666666667,23.0916666666667,5.23333333333333,16.4808333333333
"2023-02-26-16",18.9708333333333,19.4016666666667,23.025,23.025,4.61666666666667,16.4208333333333
"2023-02-26-17",19.0033333333333,19.3633333333333,23.1833333333333,23.1833333333333,3.725,16.3641666666667
"2023-02-26-18",19,19.3266666666667,23.0666666666667,23.0666666666667,2.26666666666667,16.2925
"2023-02-26-19",18.9625,19.27,23.275,23.275,1.78333333333333,16.22
"2023-02-26-20",18.9025,19.2116666666667,23.2666666666667,23.2666666666667,0.825,16.1341666666667
"2023-02-26-21",18.8475,19.1625,23.2416666666667,23.2416666666667,0.75,16.0408333333333
"2023-02-26-22",18.7725,19.0975,23.2833333333333,23.2833333333333,0.858333333333333,15.9475
"2023-02-26-23",18.6916666666667,19.0341666666667,23.275,23.275,1.04166666666667,15.8441666666667
"2023-02-27-00",18.6358333333333,18.9666666666667,23.225,23.225,1.075,15.7366666666667
"2023-02-27-01",18.5775,18.8933333333333,23.3166666666667,23.3166666666667,1.04166666666667,15.6391666666667
"2023-02-27-02",18.5491666666667,18.8633333333333,23.1833333333333,23.1833333333333,1.08333333333333,15.5475
"2023-02-27-03",18.5325,18.8191666666667,23.2583333333333,23.2083333333333,1.08333333333333,15.4816666666667
"2023-02-27-04",18.5058333333333,18.7833333333333,23.3166666666667,23.3166666666667,0.95,15.4116666666667
"2023-02-27-05",18.4675,18.7516666666667,23.275,23.275,1.175,15.3533333333333
"2023-02-27-06",18.4525,18.7208333333333,23.1666666666667,23.1666666666667,1.4,15.3075
"2023-02-27-07",18.4883333333333,18.6991666666667,23.1333333333333,23.1333333333333,1.30833333333333,15.2583333333333
"2023-02-27-08",18.695,18.7116666666667,23.2833333333333,23.2833333333333,1.88333333333333,15.22
"2023-02-27-09",19.105,18.7841666666667,23.625,23.625,2.91666666666667,15.2858333333333
"2023-02-27-10",19.2275,18.8141666666667,23.3,23.3,3.96666666666667,15.2733333333333
"2023-02-27-11",19.1666666666667,18.8375,22.9333333333333,22.9333333333333,5.34166666666667,15.2991666666667
"2023-02-27-12",18.88,18.7175,22.6916666666667,22.6916666666667,5.525,15.32
"2023-02-27-13",18.7866666666667,18.6875,22.7083333333333,22.7083333333333,6.5,15.3925
"2023-02-27-14",18.82,18.7275,22.7166666666667,22.7166666666667,8.00833333333333,15.5125
"2023-02-27-15",18.8258333333333,18.715,22.525,22.525,9.63333333333333,15.6716666666667
"2023-02-27-16",18.9058333333333,18.8041666666667,22.5833333333333,22.5833333333333,11.0083333333333,16.1808333333333
"2023-02-27-17",19.0725,18.965,22.7166666666667,22.7166666666667,7.925,16.3733333333333
"2023-02-27-18",19.1733333333333,18.9958333333333,22.5916666666667,22.5916666666667,6.6,16.35
"2023-02-27-19",19.3266666666667,19.0908333333333,22.5166666666667,22.5166666666667,5.81666666666667,16.405
"2023-02-27-20",19.42,19.1375,22.4666666666667,22.4666666666667,5.39166666666667,16.4416666666667
"2023-02-27-21",19.4441666666667,19.1525,22.4916666666667,22.4916666666667,4,16.4633333333333
"2023-02-27-22",19.3975,19.1583333333333,22.3916666666667,22.3916666666667,3.13333333333333,16.4416666666667
"2023-02-27-23",19.3408333333333,19.1425,22.3666666666667,22.3666666666667,2.425,16.4
"2023-02-28-00",19.2883333333333,19.1391666666667,22.3,22.3,2.325,16.3125
"2023-02-28-01",19.1925,19.1075,22.2333333333333,22.2333333333333,2.41666666666667,16.22
"2023-02-28-02",19.0741666666667,19.0533333333333,22.1833333333333,22.1833333333333,1.91666666666667,16.1041666666667
"2023-02-28-03",18.9925,19.01,22.15,22.15,1.475,15.9866666666667
"2023-02-28-04",18.8933333333333,18.9541666666667,22.1083333333333,22.1083333333333,1.225,15.8766666666667
"2023-02-28-05",18.8258333333333,18.91,22.1416666666667,22.1416666666667,0.966666666666667,15.7658333333333
"2023-02-28-06",18.7733333333333,18.8608333333333,22.1166666666667,22.1166666666667,0.925,15.6641666666667
"2023-02-28-07",18.7233333333333,18.8208333333333,22.1416666666667,22.1416666666667,0.566666666666667,15.5808333333333
"2023-02-28-08",18.7758333333333,18.8133333333333,22.2416666666667,22.2416666666667,1.86666666666667,15.505
"2023-02-28-09",18.9116666666667,18.8575,22.425,22.425,3.48333333333333,15.4733333333333
"2023-02-28-10",18.6316666666667,18.7608333333333,22.4416666666667,22.4416666666667,4.15833333333333,15.4716666666667
"2023-02-28-11",18.3941666666667,18.6458333333333,22.8916666666667,22.8916666666667,4.99166666666667,15.4091666666667
"2023-02-28-12",18.255,18.6083333333333,22.6416666666667,22.6416666666667,5.93333333333333,15.3766666666667
"2023-02-28-13",18.2208333333333,18.6183333333333,22.725,22.725,6.71666666666667,15.3766666666667
"2023-02-28-14",18.4866666666667,18.7083333333333,22.95,22.95,6.60833333333333,15.48
"2023-02-28-15",18.6783333333333,18.8266666666667,23.0916666666667,23.0916666666667,6.69166666666667,15.625
"2023-02-28-16",18.7475,18.8641666666667,23.125,23.125,5.675,15.7708333333333
"2023-02-28-17",18.79,18.9166666666667,23.0583333333333,23.0583333333333,5.13333333333333,15.8916666666667
"2023-02-28-18",18.8816666666667,19.0183333333333,23.5166666666667,23.5166666666667,4.91666666666667,16.0008333333333
"2023-02-28-19",18.9133333333333,19.0508333333333,23.425,23.425,4.74166666666667,16.0608333333333
"2023-02-28-20",18.93,19.0858333333333,23.175,23.175,4.65,16.1033333333333
"2023-02-28-21",18.9266666666667,19.105,23.225,23.225,4.41666666666667,16.125
"2023-02-28-22",18.8966666666667,19.1225,23.2,23.2,4.20833333333333,16.1275
"2023-02-28-23",18.8708333333333,19.1308333333333,23.2166666666667,23.2166666666667,3.90833333333333,16.1125
"2023-03-01-00",18.8308333333333,19.1266666666667,23.2333333333333,23.2333333333333,3.70833333333333,16.0933333333333
"2023-03-01-01",18.77,19.1083333333333,23.1833333333333,23.1833333333333,3.65833333333333,16.0641666666667
"2023-03-01-02",18.7416666666667,19.0991666666667,23.2083333333333,23.2083333333333,3.375,16.0333333333333
"2023-03-01-03",18.7125,19.0966666666667,23.2583333333333,23.2583333333333,3.00833333333333,15.9941666666667
"2023-03-01-04",18.6675,19.0908333333333,23.2666666666667,23.2666666666667,2.85833333333333,15.965
"2023-03-01-05",18.6091666666667,19.0491666666667,23.2166666666667,23.2166666666667,2.80833333333333,15.9041666666667
"2023-03-01-06",18.5833333333333,19.0108333333333,23.125,23.125,2.74166666666667,15.8525
"2023-03-01-07",18.5758333333333,18.9833333333333,23.2666666666667,23.2666666666667,2.825,15.8066666666667
"2023-03-01-08",18.5733333333333,18.9558333333333,23.2833333333333,23.2833333333333,2.96666666666667,15.75
"2023-03-01-09",18.5766666666667,18.9358333333333,23.35,23.35,3.625,15.7025
"2023-03-01-10",18.5858333333333,18.9175,23.4583333333333,23.4583333333333,4.275,15.6825
"2023-03-01-11",18.62,18.91,23.4083333333333,23.4083333333333,5.61666666666667,15.66
"2023-03-01-12",18.6275,18.9033333333333,23.575,23.575,6.25833333333333,15.6725
"2023-03-01-13",18.6958333333333,18.9241666666667,23.4583333333333,23.4583333333333,7.05,15.7158333333333
"2023-03-01-14",18.795,18.9691666666667,23.5083333333333,23.5083333333333,8.09166666666667,15.8025
"2023-03-01-15",18.8491666666667,18.9516666666667,23.3416666666667,23.3416666666667,7.2,15.9183333333333
"2023-03-01-16",18.8791666666667,18.955,23.1166666666667,23.1166666666667,6.35833333333333,16.0808333333333
"2023-03-01-17",18.9425,19.0191666666667,23.0416666666667,23.0416666666667,5.18333333333333,16.1841666666667
"2023-03-01-18",19.0075,19.0658333333333,22.9916666666667,22.9916666666667,4.3,16.2575
"2023-03-01-19",19.0541666666667,19.1133333333333,23.1583333333333,23.1583333333333,4.2,16.2966666666667
"2023-03-01-20",19.05,19.1325,23.1583333333333,23.1583333333333,4.06666666666667,16.3033333333333
"2023-03-01-21",18.9983333333333,19.11,23.0416666666667,23.0416666666667,3.9,16.275
"2023-03-01-22",18.9408333333333,19.105,23.1916666666667,23.1916666666667,3.85833333333333,16.2375
"2023-03-01-23",18.8825,19.0966666666667,23.0916666666667,23.0916666666667,3.8,16.1958333333333
"2023-03-02-00",18.8225,19.0775,23.2166666666667,23.2166666666667,3.79166666666667,16.1475
"2023-03-02-01",18.7766666666667,19.0583333333333,23.4166666666667,23.4166666666667,3.70833333333333,16.0933333333333
"2023-03-02-02",18.7416666666667,19.0608333333333,23.425,23.425,3.625,16.0575
"2023-03-02-03",18.7183333333333,19.065,23.175,23.175,3.44166666666667,16.0325
"2023-03-02-04",18.6908333333333,19.0466666666667,23.2166666666667,23.2166666666667,2.95,16.0016666666667
"2023-03-02-05",18.6566666666667,19.0325,23.2166666666667,23.2166666666667,2.36666666666667,15.9575
"2023-03-02-06",18.6333333333333,19.0366666666667,23.2083333333333,23.2083333333333,2.19166666666667,15.9266666666667
"2023-03-02-07",18.5833333333333,18.9916666666667,23.1583333333333,23.1583333333333,2.725,15.8825
"2023-03-02-08",18.7991666666667,19.0325,23.3666666666667,23.3666666666667,3.75,15.86
"2023-03-02-09",18.9216666666667,19.005,22.95,22.95,4.89166666666667,15.8425
"2023-03-02-10",19.2441666666667,19.1566666666667,23.15,23.15,6.2,15.8083333333333
"2023-03-02-11",19.4575,19.2483333333333,23.1083333333333,23.1083333333333,7.84166666666667,15.9025
"2023-03-02-12",19.3741666666667,19.1725,23.0583333333333,23.0583333333333,10.0916666666667,16.0025
"2023-03-02-13",19.0083333333333,19.0141666666667,22.9166666666667,22.9166666666667,11.1666666666667,16.0725
"2023-03-02-14",19.0816666666667,19.0133333333333,22.8583333333333,22.8583333333333,12.6416666666667,16.17
"2023-03-02-15",19.4283333333333,19.1166666666667,22.6666666666667,22.6666666666667,13.55,16.3566666666667
"2023-03-02-16",19.955,19.215,22.8583333333333,22.8083333333333,12.8583333333333,16.7558333333333
"2023-03-02-17",20.4291666666667,19.2858333333333,22.825,22.825,11.6666666666667,16.9475
"2023-03-02-18",20.7866666666667,19.3233333333333,22.85,22.85,8.98333333333333,17.0058333333333
"2023-03-02-19",21.1066666666667,19.4191666666667,22.9083333333333,22.9083333333333,6.73333333333333,17.0941666666667
"2023-03-02-20",21.3866666666667,19.5466666666667,23.0333333333333,23.0333333333333,5.275,17.17
"2023-03-02-21",21.5516666666667,19.6216666666667,23.1,23.1,3.875,17.2
"2023-03-02-22",21.6233333333333,19.66,23.1166666666667,23.1166666666667,2.93333333333333,17.1908333333333
"2023-03-02-23",21.6566666666667,19.6708333333333,23.225,23.225,2.08333333333333,17.1441666666667
"2023-03-03-00",21.62,19.6683333333333,23.3666666666667,23.3666666666667,2.16666666666667,17.0725
"2023-03-03-01",21.505,19.6158333333333,23.3,23.3,2.3,16.9616666666667
"2023-03-03-02",21.3683333333333,19.5783333333333,23.2,23.2,2.8,16.8325
"2023-03-03-03",21.2116666666667,19.5433333333333,23.1666666666667,23.1666666666667,3.96666666666667,16.7083333333333
"2023-03-03-04",21.0866666666667,19.58,23.175,23.175,3.95,16.6075
"2023-03-03-05",20.9883333333333,19.6091666666667,23.2166666666667,23.2166666666667,3.91666666666667,16.5233333333333
"2023-03-03-06",20.8766666666667,19.6125,23.2166666666667,23.2166666666667,3.76666666666667,16.47
"2023-03-03-07",20.7883333333333,19.6233333333333,23.2166666666667,23.2166666666667,3.59166666666667,16.425
"2023-03-03-08",20.7183333333333,19.6216666666667,23.2666666666667,23.2666666666667,3.675,16.4
